SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,IS_OUTLIER
COASTAL KARNATAKA,2015,1.4,1.0,32.3,72.2,150.3,735.3,930.9,575.2,260.3,208.5,124.2,14.3,3105.9000000000005,2.4,254.8,2501.7,347.0,False
NORTH INTERIOR KARNATAKA,1901,3.5,18.8,7.1,67.2,65.5,120.5,151.9,115.1,128.8,80.0,13.6,0.9,772.9000000000001,22.3,139.8,516.3,94.5,False
NORTH INTERIOR KARNATAKA,1902,0.0,0.0,0.3,22.5,34.4,111.3,83.2,78.1,146.7,118.8,35.7,85.1,716.1,0.0,57.2,419.3,239.6,False
NORTH INTERIOR KARNATAKA,1903,3.5,0.0,0.1,6.9,53.4,102.8,209.4,146.4,189.3,166.4,34.3,16.0,928.4999999999999,3.5,60.4,647.9000000000001,216.7,False
NORTH INTERIOR KARNATAKA,1904,0.2,0.3,8.5,11.0,46.3,120.6,91.6,48.5,165.1,86.5,0.0,0.0,578.6,0.5,65.8,425.79999999999995,86.5,False
NORTH INTERIOR KARNATAKA,1905,0.0,6.0,2.6,16.0,51.2,99.6,60.1,139.2,42.2,85.0,4.4,0.0,506.29999999999995,6.0,69.80000000000001,341.09999999999997,89.4,False
NORTH INTERIOR KARNATAKA,1906,21.3,0.0,0.2,2.6,30.0,142.0,120.3,182.1,116.0,86.2,24.3,58.9,783.9,21.3,32.8,560.4,169.4,False
NORTH INTERIOR KARNATAKA,1907,1.1,0.0,12.1,96.9,5.6,90.6,155.1,185.2,165.8,10.3,17.9,6.1,746.6999999999998,1.1,114.6,596.7,34.3,False
NORTH INTERIOR KARNATAKA,1908,1.3,0.3,2.4,16.0,20.7,62.6,154.9,86.1,232.7,16.9,1.1,0.1,595.1,1.6,39.099999999999994,536.3,18.1,False
NORTH INTERIOR KARNATAKA,1909,2.4,0.1,10.1,11.8,55.3,110.3,140.4,175.6,106.2,50.0,12.0,1.6,675.8000000000001,2.5,77.19999999999999,532.5,63.6,False
NORTH INTERIOR KARNATAKA,1910,0.0,0.0,4.5,2.5,28.2,78.2,127.9,195.5,186.3,104.1,32.3,0.0,759.5,0.0,35.2,587.9000000000001,136.39999999999998,False
NORTH INTERIOR KARNATAKA,1911,0.0,0.0,5.1,3.1,43.2,87.6,151.5,71.6,67.4,61.4,8.8,10.3,510.0,0.0,51.400000000000006,378.1,80.5,False
NORTH INTERIOR KARNATAKA,1912,0.0,12.5,0.0,42.6,38.2,43.7,226.2,158.0,104.4,104.9,28.3,0.0,758.8,12.5,80.80000000000001,532.3,133.20000000000002,False
NORTH INTERIOR KARNATAKA,1913,0.0,0.9,0.0,16.3,76.7,104.0,150.9,45.0,89.3,85.4,2.5,1.3,572.3,0.9,93.0,389.2,89.2,False
NORTH INTERIOR KARNATAKA,1914,0.0,0.0,0.6,19.5,34.2,74.4,220.9,237.1,152.1,24.9,43.0,18.2,824.9000000000001,0.0,54.300000000000004,684.5,86.10000000000001,False
NORTH INTERIOR KARNATAKA,1915,26.5,2.4,25.6,32.4,40.3,107.2,150.1,57.8,173.6,89.3,42.6,5.5,753.3,28.9,98.3,488.70000000000005,137.4,False
NORTH INTERIOR KARNATAKA,1916,0.0,1.2,0.2,22.7,60.1,97.4,234.0,82.4,190.8,197.3,201.8,0.0,1087.8999999999999,1.2,83.0,604.5999999999999,399.1,True
NORTH INTERIOR KARNATAKA,1917,0.0,21.1,22.7,11.7,20.2,117.0,77.8,164.2,192.6,137.2,59.4,0.0,823.9,21.1,54.599999999999994,551.6,196.6,False
NORTH INTERIOR KARNATAKA,1918,5.9,0.2,2.3,22.5,117.3,43.3,37.0,61.2,150.8,19.6,62.5,5.5,528.1,6.1000000000000005,142.1,292.3,87.6,False
NORTH INTERIOR KARNATAKA,1919,10.6,0.3,0.1,13.2,64.7,124.2,72.7,41.0,228.5,84.3,85.0,2.5,727.0999999999999,10.9,78.0,466.4,171.8,False
NORTH INTERIOR KARNATAKA,1920,2.6,0.0,0.0,25.1,32.3,75.3,82.6,56.5,139.5,54.3,2.2,0.0,470.4,2.6,57.4,353.9,56.5,False
NORTH INTERIOR KARNATAKA,1921,0.2,0.0,1.2,33.6,5.4,63.5,158.2,41.7,49.4,125.3,104.5,0.0,583.0,0.2,40.2,312.79999999999995,229.8,False
NORTH INTERIOR KARNATAKA,1922,24.5,1.5,0.2,30.2,40.4,70.7,108.1,40.4,35.9,64.9,92.1,0.0,508.9,26.0,70.8,255.10000000000002,157.0,False
NORTH INTERIOR KARNATAKA,1923,0.2,13.2,32.9,21.4,28.2,38.2,229.4,64.4,163.1,9.4,0.0,2.3,602.6999999999999,13.399999999999999,82.5,495.1,11.7,False
NORTH INTERIOR KARNATAKA,1924,5.1,0.0,6.0,42.0,22.0,68.3,120.4,117.9,155.1,37.9,13.4,3.1,591.1999999999999,5.1,70.0,461.70000000000005,54.4,False
NORTH INTERIOR KARNATAKA,1925,0.0,0.0,7.3,34.3,79.0,74.1,113.7,77.5,108.7,118.7,16.6,12.9,642.8,0.0,120.6,374.0,148.20000000000002,False
NORTH INTERIOR KARNATAKA,1926,24.8,1.0,2.1,4.5,37.1,65.5,123.0,138.4,161.7,22.1,0.8,0.0,580.9999999999999,25.8,43.7,488.59999999999997,22.900000000000002,False
NORTH INTERIOR KARNATAKA,1927,0.0,1.4,4.4,9.3,34.4,123.9,161.0,54.3,184.7,24.7,82.7,0.0,680.8000000000001,1.4,48.1,523.9,107.4,False
NORTH INTERIOR KARNATAKA,1928,0.5,28.4,13.2,18.2,20.5,153.6,130.2,73.4,210.7,102.6,0.3,17.0,768.6,28.9,51.9,567.8999999999999,119.89999999999999,False
NORTH INTERIOR KARNATAKA,1929,2.0,24.9,2.7,49.0,37.8,105.6,67.4,33.0,167.2,91.3,16.0,1.2,598.1,26.9,89.5,373.2,108.5,False
NORTH INTERIOR KARNATAKA,1930,0.0,0.3,3.1,9.5,56.2,94.1,61.0,61.1,189.4,130.8,22.8,4.3,632.5999999999999,0.3,68.8,405.6,157.90000000000003,False
NORTH INTERIOR KARNATAKA,1931,0.0,0.1,4.5,30.6,33.1,114.1,134.9,70.1,195.1,51.7,65.6,19.4,719.2,0.1,68.2,514.2,136.7,False
NORTH INTERIOR KARNATAKA,1932,0.0,1.9,0.6,24.8,46.5,49.9,165.3,160.4,113.9,146.8,98.5,0.1,808.6999999999999,1.9,71.9,489.5,245.4,False
NORTH INTERIOR KARNATAKA,1933,0.1,2.8,13.6,50.1,84.1,113.2,131.6,158.9,149.4,160.7,52.3,30.4,947.1999999999999,2.9,147.8,553.1,243.4,False
NORTH INTERIOR KARNATAKA,1934,1.2,0.0,0.3,29.5,9.9,70.8,212.3,98.9,67.5,58.9,41.8,0.0,591.0999999999999,1.2,39.7,449.5,100.69999999999999,False
NORTH INTERIOR KARNATAKA,1935,13.9,0.4,0.1,30.1,13.1,120.8,106.8,204.3,80.5,131.7,11.5,1.7,714.9000000000001,14.3,43.300000000000004,512.4,144.89999999999998,False
NORTH INTERIOR KARNATAKA,1936,0.0,18.4,5.9,13.3,50.4,101.5,62.7,59.5,136.4,50.8,62.7,3.0,564.6,18.4,69.6,360.1,116.5,False
NORTH INTERIOR KARNATAKA,1937,0.0,14.0,12.8,63.4,16.4,54.4,124.8,36.6,109.6,113.5,0.0,6.9,552.4,14.0,92.6,325.4,120.4,False
NORTH INTERIOR KARNATAKA,1938,0.0,4.9,43.4,15.6,45.6,119.0,142.1,190.4,200.9,44.2,8.0,1.0,815.1,4.9,104.6,652.4,53.2,False
NORTH INTERIOR KARNATAKA,1939,0.0,0.0,5.5,11.1,12.9,87.9,113.2,157.8,115.8,122.1,27.6,0.0,653.9000000000001,0.0,29.5,474.70000000000005,149.7,False
NORTH INTERIOR KARNATAKA,1940,2.0,0.0,0.1,31.0,64.5,122.7,118.3,138.0,111.9,115.2,18.6,14.4,736.7,2.0,95.6,490.9,148.20000000000002,False
NORTH INTERIOR KARNATAKA,1941,10.7,3.9,7.2,11.2,24.9,64.7,106.3,80.3,164.6,52.5,0.3,9.1,535.6999999999999,14.6,43.3,415.9,61.9,False
NORTH INTERIOR KARNATAKA,1942,0.0,3.2,0.4,30.2,35.7,138.5,111.7,143.7,57.4,33.8,4.2,26.7,585.5,3.2,66.3,451.29999999999995,64.7,False
NORTH INTERIOR KARNATAKA,1943,6.7,0.8,3.1,31.6,117.8,115.6,128.8,71.8,200.9,174.1,28.0,0.0,879.2,7.5,152.5,517.1,202.1,False
NORTH INTERIOR KARNATAKA,1944,0.0,3.2,30.3,12.3,44.8,92.6,174.6,28.0,140.5,158.8,37.1,0.0,722.1999999999999,3.2,87.4,435.7,195.9,False
NORTH INTERIOR KARNATAKA,1945,0.3,0.0,0.0,11.2,21.3,69.7,191.9,95.7,92.8,57.6,3.5,0.0,544.0,0.3,32.5,450.1,61.1,False
NORTH INTERIOR KARNATAKA,1946,0.0,7.6,3.8,44.2,56.8,106.7,135.0,127.9,146.2,75.5,102.0,3.3,809.0,7.6,104.8,515.8,180.8,False
NORTH INTERIOR KARNATAKA,1947,8.6,6.7,11.1,13.9,29.0,102.9,175.5,217.0,161.3,38.4,13.4,8.6,786.4,15.3,54.0,656.7,60.4,False
NORTH INTERIOR KARNATAKA,1948,0.9,0.0,7.9,40.1,38.2,72.6,110.3,147.3,155.9,79.0,126.3,0.1,778.6,0.9,86.2,486.1,205.4,False
NORTH INTERIOR KARNATAKA,1949,0.0,1.5,6.4,15.2,72.9,82.5,114.1,100.5,265.4,94.1,10.7,0.0,763.3000000000001,1.5,94.5,562.5,104.8,False
NORTH INTERIOR KARNATAKA,1950,0.0,6.8,4.0,8.2,51.9,94.9,122.6,120.8,180.4,109.8,7.0,0.0,706.4,6.8,64.1,518.7,116.8,False
NORTH INTERIOR KARNATAKA,1951,0.0,0.0,4.5,17.3,63.8,117.6,179.0,64.8,149.0,101.2,10.4,0.8,708.4,0.0,85.6,510.40000000000003,112.4,False
NORTH INTERIOR KARNATAKA,1952,0.0,8.0,0.1,32.1,98.3,52.9,132.0,64.7,85.2,141.6,0.0,13.7,628.6,8.0,130.5,334.8,155.29999999999998,False
NORTH INTERIOR KARNATAKA,1953,0.0,0.0,0.1,38.9,5.8,127.8,192.4,91.6,186.2,248.3,0.0,0.0,891.0999999999999,0.0,44.8,598.0,248.3,False
NORTH INTERIOR KARNATAKA,1954,0.0,0.0,16.9,19.7,44.9,80.1,216.4,152.7,78.2,62.8,0.2,11.4,683.3000000000001,0.0,81.5,527.4,74.4,False
NORTH INTERIOR KARNATAKA,1955,0.1,0.0,10.0,30.7,92.4,128.7,140.7,223.3,197.2,132.0,12.0,0.0,967.0999999999999,0.1,133.10000000000002,689.9,144.0,False
NORTH INTERIOR KARNATAKA,1956,0.0,2.8,1.1,30.2,64.0,96.8,314.1,117.9,144.9,164.6,100.1,2.4,1038.9,2.8,95.3,673.7,267.09999999999997,False
NORTH INTERIOR KARNATAKA,1957,0.0,0.9,5.5,25.5,70.0,115.4,146.6,188.8,87.8,174.3,23.1,0.0,837.9,0.9,101.0,538.6,197.4,False
NORTH INTERIOR KARNATAKA,1958,2.0,0.2,7.3,46.0,100.3,55.2,174.8,179.7,71.2,83.7,31.0,0.5,751.9000000000001,2.2,153.6,480.9,115.2,False
NORTH INTERIOR KARNATAKA,1959,0.1,0.0,0.6,26.2,43.8,163.2,155.1,90.6,148.8,52.3,17.2,0.6,698.5000000000001,0.1,70.6,557.7,70.1,False
NORTH INTERIOR KARNATAKA,1960,0.0,0.0,14.9,17.2,79.6,86.8,96.4,29.4,313.9,32.9,20.4,0.1,691.5999999999999,0.0,111.69999999999999,526.5,53.4,False
NORTH INTERIOR KARNATAKA,1961,0.1,0.6,6.4,32.1,102.1,99.9,245.4,78.4,33.1,144.9,5.6,0.0,748.6,0.7,140.6,456.80000000000007,150.5,False
NORTH INTERIOR KARNATAKA,1962,0.0,5.0,2.9,58.8,52.5,82.1,140.1,144.7,165.7,99.3,25.4,62.4,838.8999999999999,5.0,114.19999999999999,532.5999999999999,187.1,False
NORTH INTERIOR KARNATAKA,1963,0.0,10.9,33.9,34.4,78.9,113.1,73.9,195.5,63.0,178.6,1.0,0.0,783.2,10.9,147.2,445.5,179.6,False
NORTH INTERIOR KARNATAKA,1964,0.0,0.8,4.3,16.9,14.6,97.6,211.7,129.2,289.1,110.8,22.4,2.4,899.8,0.8,35.8,727.5999999999999,135.6,False
NORTH INTERIOR KARNATAKA,1965,1.3,0.0,0.5,14.0,17.2,110.4,185.9,120.0,150.1,3.8,2.8,26.8,632.7999999999998,1.3,31.7,566.4,33.4,False
NORTH INTERIOR KARNATAKA,1966,13.4,0.3,5.5,10.6,82.9,68.9,145.5,80.7,160.6,54.8,92.0,8.4,723.5999999999999,13.700000000000001,99.0,455.70000000000005,155.20000000000002,False
NORTH INTERIOR KARNATAKA,1967,1.2,0.0,11.8,34.6,32.5,74.1,187.1,72.5,141.9,80.0,1.7,8.4,645.8,1.2,78.9,475.6,90.10000000000001,False
NORTH INTERIOR KARNATAKA,1968,1.9,15.8,2.7,41.2,32.2,92.4,162.3,47.6,202.5,98.5,29.9,0.3,727.3,17.7,76.10000000000001,504.8,128.70000000000002,False
NORTH INTERIOR KARNATAKA,1969,0.0,0.0,4.1,14.9,40.6,89.4,151.1,159.2,121.5,113.7,33.5,1.3,729.3,0.0,59.6,521.2,148.5,False
NORTH INTERIOR KARNATAKA,1970,0.4,0.2,1.0,31.5,76.5,80.7,131.5,199.9,173.2,95.7,0.0,0.0,790.6000000000001,0.6000000000000001,109.0,585.3,95.7,False
NORTH INTERIOR KARNATAKA,1971,0.9,0.0,0.3,23.9,69.3,102.2,53.7,121.0,109.0,131.2,0.6,0.0,612.1,0.9,93.5,385.9,131.79999999999998,False
NORTH INTERIOR KARNATAKA,1972,0.0,2.4,1.3,19.5,45.9,79.4,100.8,40.7,126.3,47.2,34.4,1.4,499.29999999999995,2.4,66.7,347.2,83.0,False
NORTH INTERIOR KARNATAKA,1973,0.0,0.0,0.2,10.1,29.7,136.2,101.3,154.0,100.6,212.5,5.6,0.5,750.7,0.0,40.0,492.1,218.6,False
NORTH INTERIOR KARNATAKA,1974,0.0,0.0,5.0,23.9,83.9,93.3,98.9,92.2,242.5,176.9,0.5,0.0,817.1,0.0,112.80000000000001,526.9,177.4,False
NORTH INTERIOR KARNATAKA,1975,8.2,1.1,5.6,7.2,59.6,104.2,238.6,109.6,214.8,323.1,21.6,0.1,1093.6999999999998,9.299999999999999,72.4,667.2,344.80000000000007,True
NORTH INTERIOR KARNATAKA,1976,0.0,0.0,5.5,35.1,11.1,82.5,131.6,147.9,74.1,15.6,57.9,0.1,561.4,0.0,51.7,436.1,73.6,False
NORTH INTERIOR KARNATAKA,1977,0.0,1.2,10.7,34.8,75.0,170.3,144.4,135.9,70.5,134.2,72.3,0.6,849.9,1.2,120.5,521.1,207.1,False
NORTH INTERIOR KARNATAKA,1978,0.5,13.2,0.8,35.1,76.9,102.0,165.9,160.3,204.8,85.9,55.1,4.3,904.8,13.7,112.80000000000001,633.0,145.3,False
NORTH INTERIOR KARNATAKA,1979,2.0,13.1,2.4,7.3,60.7,141.7,125.4,168.8,291.4,54.5,95.8,0.1,963.2,15.1,70.4,727.3,150.4,False
NORTH INTERIOR KARNATAKA,1980,0.1,0.0,1.6,51.5,20.1,149.1,126.0,171.6,125.9,19.8,22.6,3.4,691.6999999999999,0.1,73.2,572.6,45.800000000000004,False
NORTH INTERIOR KARNATAKA,1981,6.2,0.0,10.3,12.1,39.6,160.8,127.5,151.9,284.3,68.3,16.1,0.1,877.2,6.2,62.0,724.5,84.5,False
NORTH INTERIOR KARNATAKA,1982,0.1,0.0,0.8,13.8,59.8,87.2,163.4,83.2,145.5,83.8,43.8,0.0,681.3999999999999,0.1,74.4,479.3,127.6,False
NORTH INTERIOR KARNATAKA,1983,0.0,0.0,0.0,0.2,24.5,167.4,135.1,169.0,198.1,66.5,8.3,8.7,777.8,0.0,24.7,669.6,83.5,False
NORTH INTERIOR KARNATAKA,1984,0.4,3.9,6.2,14.3,8.0,64.1,217.4,62.1,127.1,113.5,1.1,0.1,618.2,4.3,28.5,470.70000000000005,114.69999999999999,False
NORTH INTERIOR KARNATAKA,1985,2.9,0.0,6.8,20.8,34.1,86.6,109.7,67.7,75.8,94.7,1.4,0.6,501.09999999999997,2.9,61.7,339.8,96.7,False
NORTH INTERIOR KARNATAKA,1986,11.0,7.4,1.4,23.2,38.1,124.9,76.1,129.0,114.1,29.5,60.4,5.3,620.4,18.4,62.7,444.1,95.2,False
NORTH INTERIOR KARNATAKA,1987,0.4,0.9,0.5,2.0,44.9,124.0,83.1,166.6,109.3,119.7,68.9,26.8,747.0999999999999,1.3,47.4,483.0,215.40000000000003,False
NORTH INTERIOR KARNATAKA,1988,1.3,1.6,1.5,38.3,34.5,77.2,170.6,219.5,214.2,16.1,2.0,18.8,795.6,2.9000000000000004,74.3,681.5,36.900000000000006,False
NORTH INTERIOR KARNATAKA,1989,0.0,0.0,21.6,10.7,28.5,102.0,199.6,64.1,203.3,23.3,8.9,14.1,676.0999999999999,0.0,60.8,569.0,46.300000000000004,False
NORTH INTERIOR KARNATAKA,1990,4.8,0.0,0.1,7.8,127.3,129.7,96.2,170.0,64.2,95.6,23.3,0.0,719.0,4.8,135.2,460.09999999999997,118.89999999999999,False
NORTH INTERIOR KARNATAKA,1991,0.2,0.0,1.3,47.3,59.8,235.7,155.6,94.0,67.6,49.6,8.9,0.0,720.0,0.2,108.39999999999999,552.9,58.5,False
NORTH INTERIOR KARNATAKA,1992,0.0,0.0,0.0,12.7,48.1,108.0,100.0,121.0,85.1,68.0,125.4,0.0,668.3,0.0,60.8,414.1,193.4,False
NORTH INTERIOR KARNATAKA,1993,0.0,0.1,6.5,11.4,37.6,69.3,134.9,128.1,94.8,201.9,10.8,36.4,731.8,0.1,55.5,427.09999999999997,249.10000000000002,False
NORTH INTERIOR KARNATAKA,1994,4.2,0.3,0.2,35.3,16.8,101.8,146.0,95.9,38.1,200.3,4.2,0.0,643.1000000000001,4.5,52.3,381.80000000000007,204.5,False
NORTH INTERIOR KARNATAKA,1995,28.3,0.1,5.4,11.8,33.1,75.5,140.9,95.9,104.3,148.9,18.2,0.0,662.4000000000001,28.400000000000002,50.300000000000004,416.6,167.1,False
NORTH INTERIOR KARNATAKA,1996,0.0,0.0,0.5,20.5,25.1,138.5,98.2,165.2,199.5,154.2,7.5,2.6,811.8000000000001,0.0,46.1,601.4,164.29999999999998,False
NORTH INTERIOR KARNATAKA,1997,4.3,0.0,14.8,22.6,17.5,213.0,272.8,290.1,76.9,85.3,64.6,33.8,1095.6999999999998,4.3,54.900000000000006,852.8000000000001,183.7,True
NORTH INTERIOR KARNATAKA,1998,0.0,0.0,0.4,6.1,32.7,107.8,140.4,155.4,223.1,172.7,13.9,0.1,852.5999999999999,0.0,39.2,626.7,186.7,False
NORTH INTERIOR KARNATAKA,1999,0.0,3.4,0.6,3.9,89.0,93.2,130.5,89.5,97.5,152.9,0.3,0.0,660.8,3.4,93.5,410.7,153.20000000000002,False
NORTH INTERIOR KARNATAKA,2000,0.4,2.6,0.1,8.4,49.0,107.5,127.1,164.6,134.4,115.1,2.8,0.5,712.5,3.0,57.5,533.6,118.39999999999999,False
NORTH INTERIOR KARNATAKA,2001,2.1,0.0,0.1,22.1,13.3,60.9,62.1,108.8,187.1,137.5,2.5,1.4,597.9,2.1,35.5,418.9,141.4,False
NORTH INTERIOR KARNATAKA,2002,3.8,7.9,0.3,14.7,40.6,108.2,54.7,118.2,52.2,126.4,3.4,0.0,530.4,11.7,55.6,333.3,129.8,False
NORTH INTERIOR KARNATAKA,2003,0.3,1.5,15.2,24.9,3.5,66.9,94.4,104.0,64.3,92.1,4.2,2.2,473.5,1.8,43.599999999999994,329.6,98.5,False
NORTH INTERIOR KARNATAKA,2004,2.6,2.7,1.6,29.9,93.8,106.1,111.7,92.8,134.6,61.6,4.3,0.2,641.9,5.300000000000001,125.3,445.20000000000005,66.10000000000001,False
NORTH INTERIOR KARNATAKA,2005,5.8,0.8,5.5,52.5,34.5,98.7,219.4,123.3,159.7,102.3,5.0,0.1,807.6,6.6,92.5,601.1,107.39999999999999,False
NORTH INTERIOR KARNATAKA,2006,0.0,0.0,16.8,12.1,79.0,130.2,113.9,89.1,136.8,43.6,29.0,0.0,650.5000000000001,0.0,107.9,470.0,72.6,False
NORTH INTERIOR KARNATAKA,2007,11.7,6.8,7.7,27.0,38.9,215.5,117.2,143.4,205.4,40.5,13.5,9.2,836.8000000000001,18.5,73.6,681.5,63.2,False
NORTH INTERIOR KARNATAKA,2008,0.4,9.2,109.2,22.8,29.2,71.6,80.6,147.7,152.5,54.1,29.8,5.3,712.4,9.6,161.2,452.4,89.2,False
NORTH INTERIOR KARNATAKA,2009,0.3,0.0,9.9,17.4,63.1,112.0,134.9,135.4,215.6,168.6,42.3,13.9,913.4,0.3,90.4,597.9,224.79999999999998,False
NORTH INTERIOR KARNATAKA,2010,9.6,2.5,0.5,15.5,39.5,110.1,193.5,207.5,119.2,82.1,71.9,1.2,853.1000000000001,12.1,55.5,630.3000000000001,155.2,False
NORTH INTERIOR KARNATAKA,2011,0.5,7.2,7.2,41.2,46.8,101.3,150.8,152.0,69.0,73.4,5.7,0.0,655.1,7.7,95.2,473.1,79.10000000000001,False
NORTH INTERIOR KARNATAKA,2012,28.5,6.2,0.4,35.4,19.5,60.0,114.5,105.5,79.2,85.2,46.5,2.9,583.8,34.7,55.3,359.2,134.6,False
NORTH INTERIOR KARNATAKA,2013,1.2,6.1,3.0,25.4,47.4,99.4,160.7,73.9,201.0,101.0,4.2,0.1,723.4000000000001,7.3,75.8,535.0,105.3,False
NORTH INTERIOR KARNATAKA,2014,0.0,6.1,29.2,26.4,93.0,50.4,136.8,205.2,90.2,80.3,25.0,14.1,756.6999999999999,6.1,148.6,482.59999999999997,119.39999999999999,False
NORTH INTERIOR KARNATAKA,2015,2.4,0.0,27.5,50.8,45.3,89.6,38.5,78.4,150.8,61.2,5.7,1.7,551.9000000000001,2.4,123.6,357.3,68.60000000000001,False
SOUTH INTERIOR KARNATAKA,1901,4.9,31.8,3.0,32.7,109.6,106.0,210.0,109.2,140.8,170.1,72.5,12.3,1002.9,36.7,145.3,566.0,254.9,False
